iteration,loss
96,0.1124678983046054
97,0.10765410470072061
98,0.10309018276929083
99,0.0987669704867507
100,0.09467457658902204
101,0.09080264179353273
102,0.08714055946011365
103,0.08367765790113277
104,0.08040334760742765
105,0.07730723722794881
106,0.0743792223459
107,0.07160955103824172
108,0.06898886997679322
109,0.06650825449732736
110,0.06415922568008275
111,0.061933757088122696
112,0.05982427342386107
113,0.05782364300434142
114,0.05592516563101435
115,0.054122557143381794
116,0.052409931698216894
117,0.05078178260526492
118,0.04923296237331611
119,0.04775866247365659
120,0.04635439320732256
121,0.04501596396458426
122,0.04373946408621203
123,0.04252124447319884
124,0.041357900042000226
125,0.0402462530836213
126,0.03918333755502027
127,0.038166384308601926
128,0.03719280724862979
129,0.03626019039101773
130,0.03536627579421553
131,0.034508952322987424
132,0.03368624520317198
133,0.03289630632349095
134,0.03213740523973874
135,0.03140792083690387
136,0.03070633360569785
137,0.030031218491388376
138,0.029381238274598223
139,0.028755137445714733
140,0.02815173653666552
141,0.02756992687598276
142,0.027008665735245598
143,0.026466971837124566
144,0.02594392119731887
145,0.02543864327466487
146,0.024950317405581672
147,0.024478169500808163
148,0.02402146898406562
149,0.023579525953852085
150,0.02315168855104229
151,0.022737340516330095
152,0.02233589892281526
153,0.02194681207020703
154,0.021569557528197253
155,0.021203640317554125
156,0.0208485912184051
157,0.02050396519602395
158,0.02016933993521322
159,0.019844314475089435
160,0.01952850793673204
161,0.019221558336762243
162,0.018923121480468312
163,0.01863286992860274
164,0.018350492032441573
165,0.018075691032122792
166,0.017808184213673632
167,0.017547702120494363
168,0.017293987815397763
169,0.017046796189604623
170,0.0168058933153745
171,0.01657105583920591
172,0.016342070412773545
173,0.01611873315898689
174,0.01590084917075062
175,0.01568823204019081
176,0.015480703416276557
177,0.015278092588921346
178,0.015080236097789794
179,0.014886977364165768
180,0.01469816634435762
181,0.014513659203227095
182,0.014333318006530538
183,0.014157010430854568
184,0.013984609490015301
185,0.013815993276870626
186,0.013651044719568212
187,0.013489651351320811
188,0.01333170509286323
189,0.013177102046803606
190,0.013025742303136151
191,0.012877529755231524
192,0.012732371925668198
193,0.01259017980131057
194,0.012450867677079105
195,0.012314353007895209
196,0.01218055626831694
197,0.012049400819414099
198,0.011920812782460136
199,0.011794720919045792
200,0.011671056517245038
201,0.011549753283487032
202,0.011430747239810309
203,0.011313976626195446
204,0.011199381807691682
205,0.011086905186070702
206,0.010976491115757093
207,0.010868085823800866
208,0.010761637333671158
209,0.01065709539266408
210,0.010554411402730291
211,0.010453538354538792
212,0.010354430764605448
213,0.010257044615323898
214,0.01016133729774694
215,0.01006726755697452
216,0.009974795440013624
217,0.009883882245982665
218,0.009794490478540217
219,0.009706583800425364
220,0.009620126990002694
221,0.00953508589971136
222,0.009451427416323195
223,0.009369119422920104
224,0.009288130762506171
225,0.009208431203174106
226,0.009129991404750558
227,0.009052782886848753
228,0.008976777998260414
229,0.008901949887623457
230,0.008828272475304343
231,0.008755720426437933
232,0.008684269125070483
233,0.008613894649354043
234,0.00854457374774383
235,0.0084762838161519
236,0.008409002876013472
237,0.008342709553224298
238,0.00827738305790931
239,0.008213003164985473
240,0.008149550195482705
241,0.008087004998589628
242,0.008025348934391538
243,0.007964563857270492
244,0.00790463209993807
245,0.007845536458073548
246,0.007787260175541178
247,0.007729786930161509
248,0.007673100820012954
249,0.007617186350241329
250,0.0075620284203553444
251,0.007507612311987993
252,0.007453923677103845
253,0.007400948526634194
254,0.007348673219521757
255,0.007297084452158281
256,0.007246169248199045
257,0.007195914948738667
258,0.007146309202833426
259,0.007097339958356429
260,0.007048995453172075
261,0.0070012642066169485
262,0.006954135011274995
263,0.006907596925035583
264,0.006861639263422889
265,0.006816251592186226
266,0.006771423720141205
267,0.006727145692251768
268,0.006683407782943993
269,0.006640200489642743
270,0.006597514526522403
271,0.006555340818464057
272,0.006513670495210774
273,0.006472494885713905
274,0.00643180551266295
275,0.006391594087192504
276,0.0063518525037594056
277,0.006312572835183886
278,0.006273747327848778
279,0.006235368397050935
280,0.006197428622499323
281,0.0061599207439544355
282,0.006122837657004143
283,0.0060861724089707496
284,0.0060499181949447926
285,0.006014068353941166
286,0.005978616365172851
287,0.0059435558444386576
288,0.005908880540620474
289,0.0058745843322865554
290,0.0058406612243969485
291,0.005807105345107704
292,0.0057739109426703066
293,0.005741072382423133
294,0.005708584143871888
295,0.00567644081785586
296,0.005644637103797067
297,0.005613167807029817
298,0.005582027836207422
299,0.005551212200784217
300,0.005520716008569644
301,0.0054905344633526055
302,0.005460662862593428
303,0.005431096595181352
304,0.0054018311392554025
305,0.0053728620600865685
306,0.005344185008019293
307,0.005315795716470378
308,0.005287689999983506
309,0.005259863752337429
310,0.005232312944706408
311,0.005205033623871049
312,0.005178021910477839
313,0.005151273997346191
314,0.005124786147821225
315,0.0050985546941709845
316,0.005072576036026609
317,0.005046846638864258
318,0.00502136303252755
319,0.004996121809788986
320,0.004971119624949488
321,0.004946353192474704
322,0.0049218192856670916
323,0.004897514735372574
324,0.004873436428720789
325,0.004849581307898058
326,0.0048259463689517635
327,0.004802528660625582
328,0.004779325283224421
329,0.004756333387508294
330,0.0047335501736142285
331,0.004710972890005351
332,0.004688598832446517
333,0.0046664253430056
334,0.004644449809079639
335,0.004622669662445201
336,0.0046010823783324325
337,0.004579685474521777
338,0.004558476510462966
339,0.004537453086415578
340,0.004516612842610626
341,0.004495953458432374
342,0.004475472651620155
343,0.004455168177489251
344,0.004435037828170635
345,0.004415079431868807
346,0.004395290852137445
347,0.0043756699871721465
348,0.004356214769120006
349,0.0043369231634054015
350,0.004317793168071677
351,0.004298822813138216
352,0.004280010159972553
353,0.0042613533006769615
354,0.004242850357489371
355,0.004224499482198075
356,0.004206298855569855
357,0.004188246686791233
358,0.0041703412129224324
359,0.004152580698363894
360,0.004134963434334699
361,0.0041174877383628825
362,0.004100151953787205
363,0.004082954449270083
364,0.004065893618321334
365,0.004048967878832685
366,0.004032175672622483
367,0.004015515464990479
368,0.0039989857442824265
369,0.003982585021464375
370,0.003966311829706067
371,0.003950164723973516
372,0.003934142280630526
373,0.00391824309704864
374,0.003902465791225773
375,0.003886809001412743
376,0.0038712713857481035
377,0.003855851621900552
378,0.003840548406719102
379,0.0038253604558905565
380,0.0038102865036044008
381,0.0037953253022245375
382,0.003780475621968111
383,0.0037657362505909486
384,0.003751105993079616
385,0.0037365836713498654
386,0.0037221681239513254
387,0.0037078582057783194
388,0.0036936527877866466
389,0.00367955075671613
390,0.003665551014818905
391,0.003651652479593194
392,0.0036378540835225806
393,0.003624154773820468
394,0.0036105535121797577
395,0.0035970492745275853
396,0.0035836410507849234
397,0.003570327844631082
398,0.0035571086732727937
399,0.003543982567218042
400,0.0035309485700542025
401,0.003518005738230687
402,0.0035051531408458905
403,0.0034923898594381815
404,0.0034797149877811837
405,0.003467127631682846
406,0.003454626908788589
407,0.003442211948388173
408,0.0034298818912263905
409,0.003417635889317288
410,0.003405473105762051
411,0.0033933927145703945
412,0.0033813939004852535
413,0.003369475858810979
414,0.003357637795244624
415,0.0033458789257105517
416,0.0033341984761980892
417,0.003322595682602337
418,0.0033110697905678176
419,0.0032996200553351753
420,0.00328824574159071
421,0.0032769461233186276
422,0.003265720483656154
423,0.003254568114751279
424,0.0032434883176230616
425,0.003232480402024587
426,0.0032215436863084292
427,0.0032106774972944984
428,0.003199881170140375
429,0.0031891540482140083
430,0.0031784954829686234
431,0.00316790483381998
432,0.003157381468025851
433,0.0031469247605675553
434,0.0031365340940337654
435,0.00312620885850627
436,0.0031159484514478152
437,0.0031057522775919623
438,0.0030956197488348604
439,0.00308555028412893
440,0.00307554330937843
441,0.00306559825733694
442,0.0030557145675064344
443,0.0030458916860383154
444,0.003036129065636114
445,0.003026426165459846
446,0.0030167824510320173
447,0.003007197394145321
448,0.0029976704727719093
449,0.002988201170974087
450,0.0029787889788168076
451,0.002969433392281372
452,0.002960133913180801
453,0.002950890049076569
454,0.0029417013131967412
455,0.0029325672243555104
456,0.002923487306874103
457,0.0029144610905030197
458,0.0029054881103455013
459,0.0028965679067823975
460,0.002887700025398209
461,0.002878884016908366
462,0.0028701194370877293
463,0.002861405846700302
464,0.002852742811430002
465,0.002844129901812737
466,0.002835566693169406
467,0.00282705276554014
468,0.0028185877036196053
469,0.0028101710966932365
470,0.002801802538574636
471,0.0027934816275439842
472,0.002785207966287363
473,0.002776981161837091
474,0.0027688008255130608
475,0.0027606665728649874
476,0.0027525780236155226
477,0.0027445348016043973
478,0.0027365365347333816
479,0.002728582854912072
480,0.002720673398004664
481,0.0027128078037774177
482,0.002704985715847116
483,0.0026972067816301167
484,0.002689470652292493
485,0.0026817769827006356
486,0.002674125431372881
487,0.0026665156604317505
488,0.0026589473355570037
489,0.00265142012593932
490,0.002643933704234865
491,0.0026364877465203454
492,0.002629081932248957
493,0.0026217159442068877
494,0.0026143894684704655
495,0.0026071021943640882
496,0.002599853814418648
497,0.002592644024330699
498,0.0025854725229221822
499,0.0025783390121007703
500,0.0025712431968208105
